key,score
24558,0.9066214
260257,0.1707126
468170,0.21365961
31662,0.8437778
244356,0.770856
555917,0.12622425
393644,0.7147733
555509,0.10013943
24287,0.85198355
480982,0.40658417
65713,0.9000719
139447,0.2498612
485731,0.38732296
70671,0.29161918
54940,0.18416803
388237,0.81563765
550582,0.85411173
42833,0.62083846
264795,0.7565078
214994,0.29560554
182695,0.31147236
161133,0.73811406
248810,0.019258251
241329,0.6154354
208491,0.10425988
165125,0.19946986
434531,0.56169915
46675,0.83067626
463963,0.4237561
488915,0.44473925
381568,0.37073785
517895,0.61845165
57191,0.3512306
188898,0.4344044
154363,0.76065713
99902,0.77051586
120975,0.8157911
225263,0.5926858
571597,0.66237414
311181,0.7755702
451115,0.07333457
555758,0.5785176
163870,0.42084545
140438,0.7246724
314163,0.7875157
488113,0.5835424
297726,0.24914078
254772,0.5796252
147860,0.75379187
309232,0.41485044
291044,0.7349122
117624,0.4154964
168769,0.2898362
569459,0.5365533
181285,0.21213144
76288,0.36535314
385449,0.04209688
447470,0.6411159
265376,0.10823302
95615,0.8485623
258277,0.57054204
8479,0.23762405
421400,0.7339632
470991,0.42857674
120067,0.89960694
483249,0.23141263
420250,0.02697342
69158,0.8127831
246103,0.034474812
380233,0.35142568
500606,0.34001765
125699,0.67152715
153471,0.6754787
535804,0.49913698
319210,0.7739174
219535,0.6532972
513313,0.309768
341620,0.014189331
197680,0.73459697
376201,0.21940376
313196,0.25121596
372757,0.20300326
47256,0.86213285
45099,0.18755807
118659,0.9131676
532370,0.3179449
423512,0.36887774
337251,0.71837944
210316,0.17435147
385080,0.1934144
556085,0.8118409
169890,0.2892716
95480,0.8983071
308152,0.05659921
195159,0.39848065
252778,0.5605661
97005,0.6191803
20665,0.7694914
492488,0.70211786
425801,0.76166487
532043,0.05826591
57746,0.7403564
93815,0.7556645
197448,0.35280007
95007,0.7720891
435187,0.19512007
276615,0.03857369
511575,0.3124031
346792,0.46508
373824,0.76381963
545529,0.7325925
469930,0.02256042
392987,0.67721075
266134,0.75360894
96826,0.76792586
256322,0.7794006
67554,0.89473236
177879,0.60192513
346387,0.40859574
299070,0.046284106
57523,0.56621677
25492,0.8125701
70184,0.6946895
574350,0.030545281
275037,0.031990197
213985,0.08957518
241039,0.7276448
154048,0.6741901
96502,0.78604895
514704,0.61451745
242703,0.7523036
187902,0.5921037
23468,0.6871756
54353,0.8104427
175380,0.42141938
475420,0.5421827
46783,0.5648309
542429,0.10231987
57296,0.6113324
236354,0.7172194
220853,0.68136346
283748,0.045209512
322248,0.75633115
54356,0.8072986
442768,0.47073945
89406,0.6410853
95758,0.88454527
243943,0.71886474
112267,0.8056334
555649,0.778092
201064,0.63164574
125916,0.54342806
188979,0.08280334
432048,0.7120977
385966,0.41488713
210949,0.0496557
44232,0.7799619
576041,0.022402465
450218,0.65641606
526880,0.60215807
130177,0.7369132
127672,0.7292755
337292,0.75719094
308326,0.48559293
61338,0.7681381
387857,0.7921085
328725,0.6321259
306375,0.6854889
539260,0.033644173
53925,0.20580289
283486,0.059669346
114804,0.725516
539367,0.4162686
66086,0.90398085
575190,0.19328892
442630,0.28206572
54641,0.39740443
208851,0.12611024
329812,0.022511834
62122,0.90760255
421577,0.3361858
263194,0.024153542
303266,0.024445584
158009,0.41116104
384490,0.50037277
372751,0.18414357
536466,0.18960328
552124,0.76524603
253125,0.011862401
91978,0.7773108
274984,0.03514918
487872,0.32388055
173360,0.31022778
150498,0.79258347
76070,0.802848
278903,0.13947079
27884,0.6720604
208893,0.105947204
450699,0.5799764
386380,0.7237004
141019,0.70179814
297895,0.31150708
191612,0.23260161
269922,0.7463258
263592,0.035125222
466561,0.20890205
354369,0.027237143
89582,0.9114864
576993,0.22661775
464803,0.40881553
26904,0.8056226
383897,0.5051861
11766,0.24094923
249099,0.4465803
77273,0.7457183
229279,0.41096944
120070,0.7131941
437765,0.7094451
23109,0.84199494
462274,0.14404362
490170,0.69764227
547754,0.2598144
561675,0.4481543
345764,0.66011673
575851,0.06447331
161975,0.7345493
153627,0.7874982
445502,0.054218348
221427,0.012931242
522773,0.7595137
556189,0.7680151
389260,0.56005365
237666,0.7277446
95892,0.87904435
138706,0.5048225
243286,0.68572366
545248,0.065019034
375945,0.55094546
506841,0.015051322
3435,0.027541412
523771,0.35212812
284727,0.058024213
312214,0.6677809
516196,0.37692338
300274,0.66298723
528059,0.16669168
526372,0.36438546
131932,0.4387966
45866,0.7980069
370888,0.30631563
539492,0.14841689
98987,0.73107105
531244,0.31069392
385598,0.80795515
380740,0.011866919
205047,0.10729229
317873,0.41528198
462973,0.2922848
520060,0.44454384
539117,0.025954131
543896,0.20112514
178755,0.7443828
504062,0.7371556
61019,0.8995868
574826,0.19299763
528411,0.46407023
68728,0.79888844
176470,0.4139932
243988,0.05931644
28994,0.7084305
520343,0.24362627
268814,0.27275985
275825,0.77888197
308282,0.03572831
292557,0.03187518
31983,0.7108069
144710,0.52050585
460367,0.44307443
413433,0.15131958
75528,0.73842126
31775,0.9099794
298432,0.6971624
294022,0.11149963
183876,0.101407304
398313,0.47911575
306864,0.7380609
338155,0.607233
398674,0.7539071
385986,0.49946365
13097,0.024122164
559569,0.06152425
256720,0.011897935
424539,0.5144934
367452,0.59950215
436338,0.058805183
287608,0.049417183
310530,0.6483143
298650,0.12552191
158345,0.76918286
462756,0.0807615
557187,0.7050703
25472,0.90507853
202333,0.18063113
551117,0.47134978
108697,0.7781848
199462,0.10376315
536281,0.544466
330155,0.78067166
95042,0.62650084
93309,0.77553517
294546,0.054204855
21982,0.86168164
226525,0.7075076
476275,0.44872543
150946,0.78098047
26249,0.78898746
263376,0.70226365
131582,0.61693907
258775,0.7659843
398043,0.86793137
59467,0.9053234
510964,0.32595125
331281,0.26207364
266396,0.015878716
220734,0.3518898
416500,0.75790435
430549,0.22636145
211594,0.17310502
164465,0.6169035
369440,0.26687878
223266,0.6917794
57068,0.7941127
451650,0.122695744
307528,0.58149517
75435,0.6606776
399182,0.021388097
436875,0.10398574
332916,0.22706535
359391,0.28206205
487192,0.6678222
116496,0.27691033
27912,0.64647347
490776,0.6010018
560679,0.19521885
172092,0.79017246
387698,0.7281413
36126,0.76355714
468588,0.22896357
216916,0.06445574
83949,0.8983071
487801,0.73903924
116317,0.79417795
361982,0.7393411
131055,0.53439707
473444,0.23476657
315972,0.7872881
26775,0.6564272
545039,0.20346676
542905,0.058265332
379169,0.1075216
311272,0.75204325
199053,0.28293282
425233,0.7399109
30603,0.78703094
378963,0.7404694
153184,0.6554455
405622,0.38779718
423786,0.39254153
237483,0.63439906
3717,0.78710216
320232,0.7238332
181595,0.24203953
449749,0.74432003
46040,0.83638287
438914,0.045599304
394244,0.68506235
529542,0.14820711
155819,0.69757116
521413,0.77591896
434417,0.03158992
222555,0.15368353
85171,0.75046694
409836,0.16927768
507365,0.4316421
39312,0.30543154
435319,0.7637793
65125,0.8935064
10625,0.46770066
389524,0.9202603
225180,0.7897237
222933,0.60195637
217073,0.6716827
214754,0.68866616
128626,0.6254182
322886,0.31489044
414221,0.1682141
516415,0.69296193
375004,0.73048633
444377,0.5683563
66098,0.72594994
493153,0.655335
184827,0.6377338
118982,0.7053883
506981,0.2367366
448744,0.55464303
428952,0.5806088
106000,0.6915404
474031,0.5039039
102228,0.9090607
217228,0.04512646
521061,0.2445021
85413,0.9159266
178053,0.7387124
336144,0.08365991
485446,0.7934622
254368,0.021998841
564874,0.72511435
562994,0.76347655
84565,0.90050834
167181,0.23099267
125384,0.7775294
56246,0.10275271
97411,0.79221463
436076,0.7288312
282870,0.7482501
75519,0.68119633
408813,0.24118136
89137,0.7902174
166794,0.6037772
296922,0.04417619
319516,0.2759302
425781,0.66355824
236055,0.7360999
114724,0.9074908
373456,0.7467776
246912,0.6216689
394754,0.25916785
250670,0.034801893
146428,0.5364383
571915,0.68324876
60272,0.66244054
372427,0.33358073
395118,0.20418715
464426,0.79147893
2710,0.7608375
343139,0.31844983
435906,0.29423702
217463,0.743591
24257,0.794941
216338,0.10251488
393770,0.018604618
117939,0.75060177
93223,0.70106125
559291,0.7205389
300092,0.17854989
455414,0.21442308
321268,0.7445177
37123,0.8193789
255191,0.6875638
3369,0.031530462
157278,0.4440322
94662,0.9056277
384838,0.44141647
126096,0.6573704
313505,0.7881985
196917,0.45823222
449648,0.09780046
500247,0.30716577
413419,0.31239188
415611,0.32238525
339201,0.5334621
530323,0.20962122
463535,0.18430756
70956,0.1056472
570570,0.7039112
545259,0.66536534
294202,0.2839018
142723,0.75794023
416208,0.07696866
26717,0.83222514
3399,0.77573025
71215,0.8008359
201601,0.62057376
152905,0.8183666
454316,0.84206223
238893,0.64484936
230974,0.71186835
22662,0.77204156
219981,0.16908611
523257,0.62715137
316009,0.7703932
499820,0.28425637
47099,0.32565308
99704,0.35881704
22700,0.8557251
275256,0.78044164
546492,0.090570234
45102,0.20237848
481168,0.27331293
565027,0.58996594
521931,0.18529904
237092,0.76809406
441127,0.2896485
404369,0.6298747
23386,0.7202541
215843,0.17648147
279192,0.676223
465893,0.67379904
245653,0.45749864
508908,0.6174992
576553,0.64077866
490713,0.375226
281026,0.7689902
404520,0.28563833
176780,0.48235434
386465,0.53098345
218308,0.726248
479788,0.23371002
146860,0.7489057
412146,0.31622103
507568,0.31310254
520907,0.59537977
138000,0.46211383
405975,0.06729465
315691,0.71757436
381318,0.64068395
33427,0.23450674
108736,0.7807415
416224,0.06165654
346982,0.37531707
38500,0.84982514
89571,0.8665596
420244,0.7339632
309938,0.614344
348580,0.63216937
48517,0.72955674
310424,0.65615135
9738,0.2645477
89070,0.89869124
158671,0.8139611
492738,0.098286726
99054,0.77217793
68125,0.17266706
36772,0.8893482
153788,0.54423285
459676,0.14586519
191890,0.25321764
323982,0.7764506
426280,0.74064827
395032,0.52402043
29463,0.8056334
553101,0.77715516
540077,0.13578555
110383,0.5950652
164226,0.667028
280421,0.40178198
224855,0.02868449
11583,0.7405153
480646,0.14525275
69024,0.7677115
559239,0.09602216
254711,0.6511779
459806,0.20660797
236418,0.033063043
167086,0.65397674
336571,0.68544155
138184,0.90507853
24958,0.9316603
198140,0.19717048
356758,0.2661934
216270,0.5739587
441166,0.66856784
129223,0.4676688
496304,0.5098569
145511,0.6778731
138726,0.43278974
194239,0.34249678
373889,0.14321953
195970,0.49284568
428448,0.56659806
49374,0.7785997
122407,0.81445295
49910,0.7621353
435947,0.611379
509343,0.49304983
220840,0.63964677
424280,0.71112716
56491,0.9078877
406322,0.59210163
119447,0.55403686
208940,0.17190267
528246,0.58207476
426888,0.33264524
339492,0.7568229
315845,0.56953114
516298,0.45931205
150008,0.7888122
342159,0.08621317
574775,0.24744286
446507,0.7981743
26846,0.77404803
55387,0.8740435
356312,0.55080223
90236,0.7169949
555942,0.50585806
476203,0.26550698
297951,0.69857705
91304,0.53009295
16110,0.7534644
241521,0.75670767
105808,0.7898101
157082,0.6181654
430922,0.06806663
4909,0.032705605
527711,0.27749872
103932,0.80038226
459328,0.4161879
478511,0.19261275
262611,0.03156588
287289,0.34800926
26120,0.75654465
57522,0.5335496
343407,0.55813
266771,0.02878186
16863,0.7973055
317313,0.78283983
500800,0.19593579
35811,0.45766422
176227,0.49222484
153803,0.73394185
60111,0.9053234
413719,0.24799532
100549,0.32740632
529257,0.13603161
553360,0.09885243
326104,0.7462788
356053,0.2650237
366903,0.53346777
133964,0.42792764
394449,0.34468508
302005,0.655613
546738,0.7910461
290725,0.16876084
81926,0.7600631
439958,0.16743244
490691,0.36054075
483989,0.4510724
164873,0.27844736
887,0.67655617
557569,0.84512854
61671,0.3085902
570380,0.70108384
473880,0.35998845
346645,0.74235785
400425,0.2581015
550186,0.5572697
85677,0.6403327
54678,0.7818055
526171,0.101510435
371803,0.8051773
6573,0.14917095
155891,0.71463394
479703,0.34573624
136577,0.37390614
369116,0.39699727
111089,0.66240185
197814,0.3176105
219495,0.7296345
105598,0.61530924
470872,0.1620592
98029,0.8868365
206004,0.65381545
226309,0.014077207
265551,0.12997372
221919,0.69767165
562938,0.5444871
51714,0.90106356
166106,0.36127013
324822,0.56817096
198833,0.77732843
532326,0.6828745
12381,0.029027592
256898,0.5264049
469792,0.6528518
99518,0.8978396
489347,0.7124365
7787,0.76330894
115360,0.7906121
156003,0.7587302
533043,0.61502665
446512,0.75205135
237308,0.56312186
540975,0.11454404
40183,0.8179845
537885,0.030929789
171022,0.6068247
289766,0.028852284
325990,0.6984206
69473,0.7857938
144610,0.5382496
477312,0.34719703
486503,0.29380187
169398,0.5552164
96677,0.6910509
110653,0.37116098
497962,0.096967354
356445,0.012834099
514148,0.5507218
327247,0.19413346
78331,0.8039604
202048,0.2167923
339356,0.6945978
198838,0.689886
35713,0.772629
291034,0.6868457
131039,0.7693054
518666,0.10568586
457467,0.10930737
517791,0.25613937
389722,0.27921712
569200,0.7531665
245879,0.73161304
486066,0.3442401
543533,0.049832094
383847,0.15066779
69261,0.9196357
114962,0.8027739
580075,0.32839513
376972,0.75681067
391941,0.30778465
152281,0.7569216
177234,0.2988629
323092,0.33283228
393080,0.5198159
58048,0.74485016
324007,0.77994114
268139,0.027301917
334733,0.09390649
178636,0.21399555
564364,0.7318764
57105,0.90275705
473363,0.066400364
335330,0.20746347
204456,0.52415895
242222,0.588036
499102,0.22805852
246781,0.6353677
343801,0.34763128
364277,0.62877715
224070,0.81145144
247204,0.018909246
348691,0.7356888
395794,0.19568907
86033,0.76043653
482275,0.2861535
49946,0.7675449
580207,0.7109991
197101,0.7499285
287895,0.6570851
509972,0.25183582
563957,0.24821043
370616,0.2076345
578033,0.20113656
398444,0.24102646
72028,0.7895474
6428,0.6973606
298610,0.123506255
446771,0.39718664
500655,0.36914504
261684,0.02610037
427635,0.3053847
135664,0.9066214
521574,0.3458634
437037,0.12068661
275678,0.36761776
238208,0.72075766
521156,0.33710885
269187,0.028129807
535918,0.26124942
180876,0.7102132
336818,0.08800152
119972,0.8255354
453940,0.08733423
284620,0.14750442
313174,0.010054936
208402,0.35109195
325979,0.7851095
191041,0.72271824
571042,0.7103318
274334,0.0345946
335574,0.33442178
39742,0.672625
363778,0.68973136
340697,0.46943763
550337,0.07591565
504453,0.18000323
445786,0.016710022
477545,0.4799514
377215,0.43868223
330699,0.6627175
236449,0.03023291
55721,0.75465035
226919,0.57698673
387027,0.7237004
365566,0.5591384
310412,0.5747242
35124,0.78532296
328135,0.6364
24602,0.79105693
448753,0.5833639
489813,0.43832487
144186,0.7752777
160502,0.40420246
61408,0.47578764
45516,0.35482845
558866,0.07378852
531504,0.44648713
78665,0.6229057
281655,0.7931204
299279,0.032770026
206018,0.71436113
303712,0.044874087
51589,0.69460505
508654,0.40937763
317280,0.6215612
156600,0.68851626
205809,0.1311948
314635,0.6067553
399667,0.6672051
50338,0.7913866
77120,0.8768831
565232,0.73911583
163353,0.70543915
253957,0.70760405
274515,0.12728699
351593,0.40397775
408956,0.78600377
329302,0.5818685
538099,0.076787554
124516,0.70904535
214930,0.13451913
567193,0.7810519
549083,0.86164176
155957,0.5604007
496733,0.41342184
576389,0.03658018
174500,0.387785
66425,0.7752845
116575,0.7013166
536898,0.45462856
49441,0.14810464
296469,0.054019082
22724,0.9025317
399076,0.5698592
473017,0.25331864
388929,0.7331546
573443,0.17316286
212593,0.7413308
536472,0.107026406
241791,0.63062835
68124,0.22062771
58809,0.7447869
238892,0.6347164
384871,0.5084466
32783,0.8295433
78859,0.5811223
493238,0.28109685
195581,0.678715
65393,0.8975246
251906,0.0331776
311030,0.60344404
350875,0.6431777
149622,0.7770343
214050,0.3581163
104725,0.6732099
529070,0.04756833
247488,0.6659353
16882,0.83369297
321073,0.582543
174695,0.2375863
235778,0.72609895
466943,0.4258925
540402,0.0887575
334810,0.023080977
74026,0.61598873
60512,0.41752267
291338,0.32276514
485826,0.3289756
78396,0.72954273
314396,0.26780853
434069,0.029759338
249066,0.76113766
317324,0.77994114
334479,0.7008519
492020,0.6926881
116173,0.8190466
369146,0.5274143
486506,0.5065693
27848,0.6908575
432702,0.50536054
250465,0.6855794
274369,0.04413729
406372,0.08847453
400009,0.28054422
483831,0.71975845
58339,0.7925947
395191,0.3041051
191938,0.3923591
238359,0.03295323
66050,0.8942682
251191,0.025691152
293191,0.07591209
567310,0.8025185
176720,0.19160908
65654,0.73116285
202545,0.15254968
477077,0.19883098
459161,0.1723358
504983,0.2066716
61855,0.809927
6711,0.04401959
11306,0.16573228
300508,0.07585161
37269,0.7890914
228940,0.76853925
468631,0.26285577
578095,0.104182884
103565,0.7544255
70645,0.8216509
159631,0.77685016
147504,0.8014025
29059,0.7874594
478205,0.016336052
472525,0.08088867
458172,0.39901966
111818,0.5386662
165196,0.6323291
304557,0.48195168
82873,0.7839822
255259,0.6179142
412546,0.73837507
479322,0.191103
385888,0.7585452
359406,0.4769941
493733,0.37273332
523228,0.76257616
353927,0.37077248
16530,0.78711563
382065,0.043743193
580619,0.21597654
260215,0.24957806
249748,0.7042352
58221,0.87360066
274003,0.5815714
54720,0.91892016
394010,0.9132967
317056,0.6361246
218915,0.03451639
328457,0.23782639
167402,0.7701468
500859,0.23867768
463056,0.031793546
85498,0.90131027
315020,0.3599877
76062,0.87182415
491411,0.7017866
480141,0.26786375
66389,0.9037885
344589,0.72518224
532847,0.034349807
81357,0.7914807
565401,0.73117447
265980,0.12515502
482593,0.28483817
537815,0.07709267
264849,0.78483963
456640,0.38491803
527698,0.2888694
372354,0.78540725
73151,0.8773342
463940,0.6284971
359445,0.5401252
186674,0.33380362
472601,0.22586836
43990,0.46473736
488342,0.5922574
338020,0.72396857
149807,0.48562896
129976,0.33209565
89080,0.8132078
139795,0.56440455
179491,0.63576937
199948,0.7449004
506324,0.24471298
312711,0.705118
469339,0.6556007
330815,0.580166
524721,0.2313774
559405,0.095407166
143902,0.6374255
52367,0.8645393
365089,0.020606648
344330,0.47313833
56071,0.8506468
321746,0.55401206
555362,0.4546588
394275,0.61290604
78357,0.75427395
421696,0.48377907
358899,0.011992398
174682,0.26957873
382843,0.3793172
580717,0.16889058
78119,0.7148712
156800,0.39000997
43654,0.84603757
61042,0.7721839
461590,0.058530707
487088,0.37316108
394132,0.6611157
202561,0.13577196
540722,0.14650367
577856,0.13986383
434508,0.42627406
546381,0.2662793
413972,0.13229378
210476,0.6090034
193937,0.4175618
438137,0.75179416
3323,0.026519092
470231,0.75256926
276761,0.03474605
508934,0.4446904
268119,0.031436387
197497,0.3818941
21857,0.6150004
42671,0.7922986
56815,0.91701037
430949,0.038595676
210120,0.1928191
71100,0.7937447
499015,0.55562794
161750,0.53956276
576203,0.08917626
438924,0.21435727
250586,0.033198006
419556,0.74263626
232706,0.6670161
229168,0.024759289
249961,0.03217941
429323,0.63361686
349646,0.47886163
233272,0.7549527
353606,0.40957072
79963,0.45842254
149480,0.7569191
18238,0.78003263
413766,0.61683756
188986,0.06585256
529084,0.17378105
495036,0.7106861
517834,0.4058647
310881,0.00897504
506845,0.071595825
125554,0.79294544
256221,0.021144344
167809,0.79719174
519869,0.3234961
235440,0.7348519
390920,0.741111
464838,0.46721667
200343,0.30157244
176047,0.10983829
48187,0.88891697
153297,0.713972
189631,0.4760572
52000,0.89967483
135213,0.65658396
41542,0.90669227
188908,0.43896082
393916,0.61932844
508393,0.35565245
235593,0.72305363
393662,0.54129
162571,0.762602
482835,0.7405876
48426,0.86432326
421946,0.6200546
368087,0.044032488
22874,0.77601117
446052,0.7422839
397020,0.38455865
529423,0.07477174
260358,0.77303624
266717,0.029141637
371268,0.7247858
452616,0.077780925
82490,0.7489292
338734,0.6908154
349334,0.71886474
22079,0.80806035
115640,0.80993766
398277,0.7634559
284761,0.16333279
509234,0.7804861
149573,0.6394616
355652,0.78295714
567898,0.77662677
213227,0.7403169
445992,0.43815356
39638,0.8025981
431036,0.45580798
160694,0.35323825
466220,0.35537654
557784,0.054312628
1459,0.5740012
503547,0.039814148
435002,0.7234839
516246,0.5356744
133309,0.79733646
453085,0.02458712
501774,0.33124
318977,0.55541646
499131,0.5505782
170757,0.5040333
317916,0.65767837
294125,0.06550401
4921,0.7513914
85051,0.6337688
335925,0.46407354
113961,0.80900544
448835,0.7558246
295906,0.2896682
569790,0.13049671
312161,0.63152087
490959,0.52909905
17662,0.7299834
234322,0.6749691
112172,0.4723629
563254,0.7265313
298368,0.59234303
374257,0.11767581
351645,0.68084526
115734,0.9101546
572660,0.1565114
569019,0.7718161
572079,0.61249405
578240,0.030317852
132658,0.44314092
89806,0.7781848
186841,0.57958615
264654,0.029974027
503123,0.67216367
397168,0.37288168
453866,0.3108685
395887,0.2733676
507283,0.68207765
478162,0.1819106
122529,0.9045544
55483,0.8059248
294349,0.6055395
204129,0.122120135
232993,0.03335115
251212,0.034099374
529980,0.051973317
51475,0.795882
144563,0.2822306
95005,0.7762486
430305,0.15818074
390486,0.2772687
262405,0.60517484
263226,0.02901631
544860,0.0164685
555927,0.20829459
3003,0.021677647
222035,0.76464283
250856,0.7205573
372209,0.06831367
382200,0.5131873
552686,0.8386612
80045,0.5620187
352050,0.6325088
388117,0.2289892
132842,0.78950983
45546,0.3182136
137131,0.60576046
254075,0.7136073
304882,0.30264625
432436,0.7167885
539840,0.13637283
287259,0.25255427
122796,0.642642
412166,0.22620115
554546,0.12871744
551282,0.35300133
462634,0.05841979
489756,0.73793066
370723,0.716941
412005,0.22727717
79746,0.7815656
315299,0.7851625
374343,0.7141413
356101,0.19742396
530205,0.41387436
114416,0.30736783
34076,0.90678686
441515,0.7184294
297338,0.05286409
48625,0.7792386
514747,0.44576058
1288,0.6051361
288939,0.26906788
58761,0.8390955
161672,0.8145294
245748,0.76524603
67463,0.15606464
161863,0.74665517
82463,0.90783435
467709,0.21003617
82330,0.6714984
92180,0.80844414
295151,0.24806885
212710,0.273416
241695,0.5567713
352173,0.19728157
371685,0.034860387
422014,0.18575129
320783,0.023063099
691,0.8008359
102671,0.9072677
369343,0.71404773
431742,0.35683754
477330,0.031691354
532612,0.5907793
563470,0.5196223
321011,0.1497415
535926,0.06911189
45582,0.67917895
122025,0.79754674
151649,0.81775653
380702,0.33233452
68360,0.8962889
168037,0.2592647
23139,0.772151
301585,0.6550054
252730,0.66834104
119555,0.65768874
170086,0.16569313
30169,0.7799326
272751,0.03291451
31857,0.83602
354062,0.4715259
38090,0.81136477
271180,0.034789585
259098,0.017026434
265804,0.7640651
83722,0.90620065
210537,0.71052456
364309,0.6950312
10871,0.71726835
450780,0.728305
580689,0.13077092
160664,0.788433
31939,0.80295324
106787,0.7912979
496098,0.3450477
133577,0.68139255
229077,0.66928834
62287,0.32339388
25465,0.9051696
375239,0.44326258
454808,0.6963024
516955,0.17124282
125658,0.7598772
393840,0.16958465
226779,0.014977248
103315,0.7754931
73255,0.78305936
326077,0.8132287
156393,0.7969478
220943,0.36959332
249676,0.73327523
415528,0.121842735
451713,0.5301866
498016,0.28238496
346680,0.76052463
332207,0.18186311
157482,0.6159399
418489,0.47078156
110455,0.7395343
208703,0.53919894
46257,0.7328831
498470,0.36781016
71291,0.20768882
233733,0.7916681
519206,0.27567568
137429,0.9078877
32652,0.23630331
367888,0.251603
142568,0.41453704
173687,0.37648457
173934,0.38339403
2386,0.77512795
193203,0.07425979
487463,0.43516374
514927,0.5474606
365674,0.029482689
554150,0.81089646
529790,0.41812444
131092,0.57342845
426536,0.30481365
119504,0.8004352
534552,0.56467694
104345,0.70985776
404859,0.7515854
409728,0.24209234
293998,0.07939528
66428,0.77555203
407916,0.5047382
296494,0.06378109
541557,0.11457006
47339,0.90275705
565793,0.73951864
240432,0.74222046
84503,0.7946536
167232,0.80192524
56414,0.75050086
179236,0.62119836
48501,0.89238214
162743,0.53032786
278942,0.03285331
133462,0.78223324
187718,0.28225076
57575,0.7426278
329466,0.7257188
564985,0.7394549
3911,0.03161682
406529,0.33669272
15554,0.90799755
489295,0.4649202
203189,0.50831234
9968,0.045807038
277875,0.042950016
445214,0.7095999
329870,0.4059747
167443,0.11470583
538418,0.033198826
75107,0.30267978
309751,0.40388125
408509,0.60180134
79769,0.6832497
570960,0.7322154
576270,0.5936017
274159,0.55019903
427979,0.67237324
272988,0.6526796
82430,0.9009905
446046,0.50781304
396005,0.9114979
217751,0.74834406
576567,0.05966866
541002,0.12988813
247503,0.75539935
263500,0.5968858
20964,0.8117092
287482,0.024828102
459122,0.1791934
565891,0.7393627
355997,0.7572008
121842,0.701239
1073,0.3154692
725,0.81586164
165570,0.4087378
349934,0.71886474
392474,0.5274143
551509,0.59085745
301237,0.6756873
364979,0.7372813
2147,0.044759702
472871,0.32522085
254646,0.56752735
535107,0.6203129
455250,0.54981333
37649,0.9094728
299295,0.09982399
4622,0.043915417
255078,0.13401987
328063,0.7642048
144895,0.7720672
159145,0.78973734
96697,0.6961294
573419,0.1263142
132179,0.43264756
283080,0.1348239
245991,0.71886474
323611,0.59181136
293808,0.66346216
26075,0.8125785
442729,0.3751603
264547,0.035397466
79436,0.7442413
42152,0.88320863
182850,0.52424324
274870,0.0135775
149258,0.58393556
28574,0.7515381
279954,0.8016222
42109,0.8123404
174998,0.74721396
482197,0.74204606
528431,0.2955087
76136,0.7864378
335112,0.6641845
178149,0.6070231
492313,0.12480032
551846,0.27372554
42972,0.65254164
336728,0.70912296
40360,0.76087326
52435,0.78632236
200975,0.52040523
66508,0.5664061
481439,0.27315003
530268,0.25526947
424869,0.6952351
429468,0.3642781
348058,0.75144947
205516,0.23318551
95519,0.79328346
551579,0.74592775
408895,0.56710446
211439,0.08039677
131307,0.89349973
522072,0.35707662
331764,0.1352012
432893,0.6227409
533325,0.23355573
315624,0.23120925
234925,0.7524752
553278,0.57489413
240387,0.66457325
511067,0.11148886
299292,0.05114357
181942,0.39215574
347387,0.22411536
232434,0.7494834
98923,0.6319739
426921,0.7354606
235684,0.8013764
509849,0.6595893
512917,0.39466554
246654,0.035409573
296184,0.5973882
269047,0.78163487
516583,0.3620173
126496,0.8159123
282732,0.7829941
535332,0.20831959
353129,0.032253947
383950,0.7326209
433165,0.6312426
507231,0.27986905
466314,0.34226364
189234,0.10194652
192101,0.2589175
474211,0.24442501
330379,0.27371654
321805,0.73310393
506099,0.2527231
355035,0.7542679
544661,0.16528463
22249,0.8951161
577283,0.05454625
127570,0.73267084
129257,0.52391464
214814,0.74155307
489852,0.15176934
445333,0.14933936
78123,0.55006206
356231,0.31239372
156449,0.7686991
512727,0.7457163
429544,0.33464462
69196,0.7352885
285300,0.051679574
579540,0.7169629
352057,0.55313575
416912,0.096301034
42741,0.82316977
385513,0.3552886
212695,0.083537206
37585,0.75233555
487103,0.26757836
342850,0.011529888
31709,0.9025317
563872,0.32731652
425689,0.44365132
506732,0.5698032
262137,0.031073006
425646,0.5244298
274373,0.043236364
434550,0.7043028
291527,0.7264307
75869,0.90115726
167396,0.74615943
107120,0.79434407
279068,0.026029417
244013,0.04101072
191032,0.79202265
274370,0.045697317
168495,0.49648225
341623,0.020559868
442322,0.4130435
200235,0.7942981
328249,0.093047984
62771,0.7563996
85118,0.9182995
539189,0.11866061
173083,0.3147149
260778,0.040272243
530316,0.048386093
279516,0.061709873
233557,0.025575621
536405,0.12345302
191572,0.29525867
71075,0.7078162
418173,0.13452455
483754,0.26468396
523109,0.56220067
398578,0.4084214
399597,0.35482144
209115,0.081633724
299607,0.7110444
503271,0.73745614
199355,0.70681286
524897,0.47426903
395673,0.27418977
294636,0.028123856
90768,0.5098675
390412,0.52397084
306787,0.042216238
160053,0.5675725
110984,0.3577734
448879,0.6335069
156622,0.60417086
194008,0.34539852
430376,0.74806434
250340,0.6961167
521515,0.22371408
254992,0.03741218
252495,0.03327588
77975,0.7403097
344860,0.76646924
514078,0.032205418
172604,0.7065235
550498,0.09217072
373539,0.22063379
334320,0.06817484
188789,0.19209686
331901,0.29583097
